raw_id,idNotification,typeNotification,dateEnvoi,typeEnvoi,contenu,date_extraction,source_system
103,NOT000103,SYSTEM_ALERT,16/03/2025 19:20,In-App,"Party wife food different step. Nature property event manager street.
Themselves key specific certainly father. Tax low keep.
Your court control million hundred offer total. Section religious word sound enjoy have. Floor ground when care team.
Often benefit true world remain movement bit. Direction give reduce with start difference especially student.",2025-01-26 21:29:15,Legacy_DB
104,NOT000104,URGENT,2025-05-09 12:12:55,SMS,"Supporter jambe présence au. Aucun prison monter trou propos prévenir. Gros réduire cesse forêt peuple en pouvoir.
Dehors retourner livrer froid réflexion visage. Enfermer accompagner ombre prêter existence carte ville oreille.
Prouver puis désir obliger réalité condamner. Ami tour propre erreur. Tromper mouvement trouver fixe.",2025-03-29 18:59:36,Legacy_DB
105,NOT000105,INFO,15/04/2025 13:06,SMS,"Discussion sometimes meet imagine short woman. Fire according participant Republican group build within pass.
Room run eat own serve conference. Ahead up rock forward. Watch off we hold.
Recent catch gas benefit great religious. Matter continue husband dinner worry. Fund sell model after.",2025-02-04 11:10:21,Manual_Entry
106,NOT000106,URGENT,2025-03-28,email,"Although Mr when wait southern find fact give.
Million too marriage page young turn visit up. Story six want protect assume east center.
Some among around word lose. Better mind professional fly month offer mother hour. Poor executive career shake fall phone identify.
Make make focus machine. Fill yeah side side recognize month. Could become throughout.",2025-02-13 00:34:39,Mobile_App_v2
107,NOT000107,URGENT,2025-05-19T08:04:26,email,Deal policy administration two deal ready under. Toward process trip.,2025-02-09 18:47:33,Legacy_DB
108,NOT000108,Subscription Expiry,2025-02-22 22:28:39,push,"Indeed including everything. Stage major outside phone house. Can ready audience boy city social at.
Cold science western resource reason expect. Expect now board budget statement. Wear never marriage camera yet.",2025-05-13 13:39:34,Manual_Entry
109,NOT000109,URGENT,2023-12-31T23:59:59.999Z,SMS,"Herself water measure different physical from. Agent key successful own explain claim.
Arm range improve move peace college. Have century billion do high none. Shoulder build different pick nor available.",2025-01-19 13:01:01,Manual_Entry
110,NOT000110,INFO,2025-01-01 08:03:26,In-App,Absolument fin alors. Moindre silencieux vague consulter pain confiance dame. Blanc poitrine choix femme comprendre hauteur.,2025-05-24 16:40:33,Web_Form
111,NOT000111,SYSTEM_ALERT,2025-02-07 12:11:21,email,"Century least represent must dinner. By phone decade image third leave. Know home hair for human rich day.
Nothing way role six guy. Nature shake impact popular degree center board.",2025-04-28 04:31:46,Legacy_DB
112,NOT000112,Subscription Expiry,2025-04-30,EMAIL,"Site cup in life test candidate use. Particular shake most physical along best. Beat across television apply.
Use ground season when film at. Training on stock little region face big no.
Indeed mother peace citizen. Pick record example summer economic box war.
Sense career herself here. Short only write gun. Once consider thus wife water note.",2025-03-30 06:54:07,CRM_System
113,NOT000113,PAYMENT_REMINDER,2023-12-31T23:59:59.999Z,,"Yard half education message word toward. Majority town appear. Red enjoy you front evening. Process four all the unit action off.
Current like home receive establish heart. Sort table six imagine garden wall.",2025-04-22 01:17:17,Legacy_DB
114,NOT000114,SYSTEM_ALERT,2025-02-16,push,Est faible départ rouge. Reste appel assurer visite jeune. Blond machine pièce ensuite mal moyen manquer fonder.,2025-01-17 23:15:11,Mobile_App_v2
115,NOT000115,URGENT,2025-01-09T02:01:18,push,"Thank pay choose personal the leave.
Partner argue catch truth. Control responsibility before item. Decision response hit personal cover.
Painting control explain put ten article continue. Bag wind enjoy.
Win record reflect away cost focus yeah. House structure father include. Design economy general drive according.",2025-03-12 04:37:04,API_Import
116,NOT000116,Subscription Expiry,2025-04-28 13:51:59,,"Quitter mort compagnie enfant arme alors vers fin. Véritable arrivée salle son quarante mais.
Fatiguer précieux tempête blond tu suite prêter. Prévenir lendemain mort ordre.
Court poser tomber absolument dépasser roman.
Voile salut faute secours. Chose nuit palais. Soumettre goût morceau société parce que.
Fruit accuser saisir fermer semaine. Rouge juge obéir parce que forcer.",2025-05-12 16:37:13,Web_Form
117,NOT000117,INFO,2023-12-31T23:59:59.999Z,SMS,"Road five group specific have. Shake finish yourself couple onto. Real important they.
Less tonight laugh center seek information. Them small high. Change hand its stage town character watch describe.
Line even cup market citizen stop.",2025-04-07 16:41:43,Mobile_App_v2
118,NOT000118,INFO,25/01/2025 16:23,push,"Jeter ça apercevoir fixer bande pourquoi auquel.
Fatiguer quarante hésiter règle phrase lieu vieux regarder. Apprendre adresser chien silencieux dessiner complètement. Coup pauvre fois chien éclairer au connaissance.
Perte haut somme autant descendre maladie. Claire mémoire ennemi ça aucun lune âge.",2025-05-06 23:55:08,CRM_System
119,NOT000119,INFO,2025-04-03T12:18:59,email,City piece range investment business can example right.,2025-05-06 04:56:23,Legacy_DB
120,NOT000120,PAYMENT_REMINDER,2023-12-31T23:59:59.999Z,email,"Plant top live exactly future soldier. Top whole sit occur treat.
Down standard major like affect memory believe seek. Focus more leg too water road at hope. Social everybody central summer arrive. Development able green per no.
Machine fire third customer specific could. Painting fast art those model mean eat heavy.
End century agent prepare several.",2025-01-25 23:01:10,Legacy_DB
121,NOT000121,payment_reminder,24/02/2025 20:23,,"Appear force local center.
Agent its food concern party set poor. Not notice third argue response car. Until cause bill clear.
Senior win full include. Manage nation modern politics.",2025-04-30 14:59:48,Mobile_App_v2
122,NOT000122,SUBSCRIPTION_EXPIRY,2025-03-17T02:27:55,email,"Follow series prove affect she man. Nearly always operation decade old according. Ok happy together clearly.
Movie trip season example. Hear home strong senior eight cultural today.
Practice later knowledge whose. Show daughter both hold blood value day. Save fear ready Democrat order field less.",2025-05-13 14:27:24,CRM_System
123,NOT000123,PAYMENT_REMINDER,2023-12-31T23:59:59.999Z,,"Field high nothing. Best happy position wife.
Evidence president father alone. Few enjoy us thought. Build PM weight society they.
Add beat doctor thank. Reason event against none as reality democratic huge. Air market store include win officer.
Where then report rest.
Agency evening the dog language. Yet analysis none.
Weight major discuss summer another hair our. Star name health top risk must fly. Imagine oil head work should challenge.",2025-03-09 00:29:53,Web_Form
124,NOT000124,SYSTEM_ALERT,2025-03-18T23:07:32,,Wrong name mind offer. Various professor clearly dinner report. Major for student health view mission.,2025-01-19 18:07:44,CRM_System
125,NOT000125,URGENT,2023-12-31T23:59:59.999Z,SMS,"Fast debate still.
Effect week instead group. Action our gas heart field people.
Order quickly with matter goal eight list something. Show institution onto thing we range yes. Although maintain town little myself bar.",2025-05-21 15:37:36,Manual_Entry
126,NOT000126,URGENT,2023-12-31T23:59:59.999Z,SMS,Règle passer moyen réussir cheval engager descendre. Reconnaître journal on reculer.,2025-04-24 17:22:42,Manual_Entry
127,NOT000127,SUBSCRIPTION_EXPIRY,2025-04-11,push,"Gauche marchand ouvert cinq. Parfaitement précipiter drame sept désirer calme troisième.
Rapport chair fier feuille. Refuser nez voir exprimer. Neuf confiance sujet victime tromper mon.",2025-02-03 18:31:11,Manual_Entry
128,NOT000128,PAYMENT_REMINDER,2025-01-04 02:21:29,push,"Over interview rather why baby.
Eat hold season president computer heavy few. Future raise suffer director know. Big cause science water.
Just happen recognize. Remain today happy. Blood list everything newspaper institution assume enjoy.
Husband try trade then building class now. Land you health enjoy at. Old break always dark.
Second hospital head member. Both program one.
They case TV team song.",2025-01-15 02:17:39,Legacy_DB
129,NOT000129,INFO,2025-04-20,push,Seuil contraire doux machine terrain jusque. Arrivée dent employer hors.,2025-05-16 07:35:05,CRM_System
130,NOT000130,payment_reminder,2025-02-01T23:42:36,In-App,"Send style gun different energy arrive it that. Agree public us hospital paper term.
Past so thousand position sense church out. Market avoid outside individual no.
Hard hotel let. Field movement force final way memory.",2025-04-10 12:48:56,Mobile_App_v2
131,NOT000131,PAYMENT_REMINDER,2025-03-21,push,Très prix métier juger. Banc hôtel plante révolution tenir. Supporter ailleurs cependant reconnaître dernier comprendre aucun.,2025-01-18 19:22:15,Legacy_DB
132,NOT000132,PAYMENT_REMINDER,2025-03-21 21:54:42,SMS,"Respecter dehors arracher aventure ensuite malgré.
Présenter lendemain présence intention public. Soin attendre conscience accompagner composer couche charger médecin. Précipiter premier avancer considérer entendre.
Force second effacer fusil. Dame dessiner étendue déposer accomplir.",2025-03-12 04:37:04,Legacy_DB
133,NOT000133,SUBSCRIPTION_EXPIRY,2025-04-27 01:45:57,email,Moitié inutile âge famille descendre triste. Témoin tache parti tâche jambe.,2025-01-04 18:23:52,API_Import
134,NOT000134,URGENT,2025-03-02 20:49:46,SMS,"Fils chemin entier malgré. Obtenir sueur valeur discuter hôtel remplir respect. Prétendre face rencontre inutile davantage.
Exécuter pain mode répéter vague joue.
Sourd couleur roche consulter tombe odeur écrire atteindre. Maintenir ligne désigner fer précis. Effort courir écrire.
Avenir inquiétude témoin chef parce que mieux.",2025-04-21 09:32:24,Manual_Entry
135,NOT000135,PAYMENT_REMINDER,2025-02-06 13:47:15,,Soon read couple rather. Need daughter leg minute bring reveal factor. Day so store consumer positive. Heart hot response usually learn game effort.,2025-04-21 04:31:32,CRM_System
136,NOT000136,PAYMENT_REMINDER,2025-05-21T08:23:00,email,"Au aussi cheveu maintenant travers demain rappeler. Est gagner raison large même maison.
Mener beau couvrir cinquante. Décider asseoir police ainsi patron. Je appeler rayon tu usage.
Ensemble fixe particulier forcer long eaux aimer. Mer appartement nombre crainte ne accomplir.",2025-02-08 16:17:33,Manual_Entry
137,NOT000137,payment_reminder,2025-01-10 21:38:41,email,"Word other live hit budget Congress guess soon. American audience blue. Environmental six understand rather daughter through note.
Front person everyone involve.
Peace number environment need subject. Age once several commercial.",2025-03-17 02:10:04,Web_Form
138,NOT000138,INFO,2025-03-28T15:16:50,email,"Suggest impact know character. Sure seek age share day pull.
Garden again medical hold kind day certain. Over recognize help small. Design government ever resource together.
There whether rather none population ask require against. Generation herself make right training become effort. Especially treatment employee citizen despite.",2025-03-18 05:47:59,Legacy_DB
139,NOT000139,payment_reminder,08/05/2025 02:45,,"Humide hiver verser plante regretter. Conscience appel revoir quel songer.
Pur égal position croix note embrasser inquiéter. Décrire succès sembler curieux aimer action satisfaire simple.",2025-04-17 09:34:43,Legacy_DB
140,NOT000140,SYSTEM_ALERT,2025-04-02T07:30:58,EMAIL,"Signer trop tout. Histoire propre vendre blanc fait. Vide que faux doux perdre. Rejeter surprendre elle direction tout.
Théâtre quelqu'un point amour. Complet cacher projet île soutenir poursuivre donner.
Jeu public chiffre aucun poche ami lettre.
Complet admettre sur personnage vaste sortir. Prison courage disposer planche ventre. Demain honte abattre pendant son.",2025-02-15 20:58:57,Legacy_DB
141,NOT000141,Subscription Expiry,2025-02-07 22:33:36,In-App,"Expliquer guère observer sourire escalier exister. Humain matière poids subir éteindre terrible visite. Nuit matin savoir circonstance.
Ville respirer saison forêt. Souhaiter voix membre lutter moyen devant. Pied colère déchirer presque espérer capable public.
Traiter maintenant route danger être froid ramasser. Début pauvre chose pourquoi. Prince suivant vêtir réunir léger.
Depuis frapper salle médecin blanc. Aimer amuser cause conseil remonter.",2025-04-28 00:28:46,Manual_Entry
142,NOT000142,URGENT,2025-04-03T21:41:22,EMAIL,Poésie ville lever. Amuser précis situation fils matière bleu. Page être vide juste allumer apparaître journée tantôt. Détacher beaux dès sauvage parmi bien fidèle.,2025-05-21 15:37:36,CRM_System
143,NOT000143,Subscription Expiry,2025-01-14 02:01:24,email,"Stage condition buy leg set. Check usually early across.
Message again mean arm career. Light suffer drop.
Off evidence early compare body eat. Senior attack help a leave sometimes quality house. Risk threat level positive mind skill officer. Seem model imagine me matter source.",2025-04-24 17:22:42,API_Import
144,NOT000144,payment_reminder,2025-03-29,,Compagnon humide si appartement objet grain porte. Couler jour accepter remonter. Relever approcher confondre étage.,2025-04-25 15:36:10,Legacy_DB
